primaryTitle,Genres,TotalGross,Year,Distributor,Release Month,CPI,Gas,Unemploy,Per Savings
Underclassman,Crime,"$5,655,459 ",2005,Miramax,9/1/2005,198.8,2.59,5,2.7
Underclassman,Comedy,"$5,655,459 ",2005,Miramax,9/1/2005,198.8,2.59,5,2.7
Undercover Brother,Action,"$39,089,928 ",2002,Universal Pictures,5/1/2002,179.5,1.16,5.8,6.2
Undercover Brother,Comedy,"$39,089,928 ",2002,Universal Pictures,5/1/2002,179.5,1.16,5.8,6.2
Underdog,Short,"$43,760,605 ",2007,Walt Disney Studios Motion Pictures,8/1/2007,207.667,2.63,4.6,3.1
Underworld,Adult,"$51,970,690 ",2003,Screen Gems,9/1/2003,185.1,1.28,6.1,5.1
Underworld,Crime,"$51,970,690 ",2003,Screen Gems,9/1/2003,185.1,1.28,6.1,5.1
Underworld: Evolution,Action,"$62,318,875 ",2006,Screen Gems,1/1/2006,199.3,2.42,4.7,3.7
Underworld: Evolution,Fantasy,"$62,318,875 ",2006,Screen Gems,1/1/2006,199.3,2.42,4.7,3.7
Underworld: Rise of the Lycans,Action,"$45,802,315 ",2009,Screen Gems,1/1/2009,211.933,2.51,7.8,6.2
Underworld: Rise of the Lycans,Fantasy,"$45,802,315 ",2009,Screen Gems,1/1/2009,211.933,2.51,7.8,6.2
Undisputed,Action,"$12,764,657 ",2002,Miramax,8/1/2002,180.5,1.14,5.7,5.4
Undisputed,Crime,"$12,764,657 ",2002,Miramax,8/1/2002,180.5,1.14,5.7,5.4
Unfaithful,Drama,"$52,775,765 ",2002,Twentieth Century Fox,5/1/2002,179.5,1.16,5.8,6.2
Unfaithful,Romance,"$52,775,765 ",2002,Twentieth Century Fox,5/1/2002,179.5,1.16,5.8,6.2
United 93,Action,"$31,483,450 ",2006,Universal Pictures,4/1/2006,200.7,2.53,4.7,3.8
United 93,Drama,"$31,483,450 ",2006,Universal Pictures,4/1/2006,200.7,2.53,4.7,3.8
Unleashed,Action,"$24,537,621 ",2005,Rogue Pictures,5/1/2005,193.6,2.04,5.1,3.2
Unleashed,Crime,"$24,537,621 ",2005,Rogue Pictures,5/1/2005,193.6,2.04,5.1,3.2
Untraceable,Crime,"$28,687,835 ",2008,Screen Gems,1/1/2008,212.174,3.34,5,3.2
Untraceable,Mystery,"$28,687,835 ",2008,Screen Gems,1/1/2008,212.174,3.34,5,3.2
Up,Comedy,"$293,004,164 ",2009,Walt Disney Studios Motion Pictures,5/1/2009,213.022,2.34,9.4,7.9
Up,Drama,"$293,004,164 ",2009,Walt Disney Studios Motion Pictures,5/1/2009,213.022,2.34,9.4,7.9
Up in the Air,Comedy,"$83,823,381 ",2009,Paramount Pictures,12/1/2009,217.347,2.79,9.9,5.6
Up in the Air,Drama,"$83,823,381 ",2009,Paramount Pictures,12/1/2009,217.347,2.79,9.9,5.6
Uptown Girls,Comedy,"$37,182,494 ",2003,Metro-Goldwyn-Mayer (MGM),8/1/2003,184.5,1.28,6.1,5.9
Uptown Girls,Drama,"$37,182,494 ",2003,Metro-Goldwyn-Mayer (MGM),8/1/2003,184.5,1.28,6.1,5.9
V for Vendetta,Action,"$70,511,035 ",2006,Warner Bros.,3/1/2006,199.7,2.43,4.7,4.1
V for Vendetta,Drama,"$70,511,035 ",2006,Warner Bros.,3/1/2006,199.7,2.43,4.7,4.1
Vacancy,Drama,"$19,363,565 ",2007,Screen Gems,4/1/2007,205.904,2.56,4.5,3.8
Vacancy,Short,"$19,363,565 ",2007,Screen Gems,4/1/2007,205.904,2.56,4.5,3.8
Valentine,Horror,"$20,384,136 ",2001,Warner Bros.,2/1/2001,176,1.46,4.2,5
Valentine,Mystery,"$20,384,136 ",2001,Warner Bros.,2/1/2001,176,1.46,4.2,5
Valiant,Adventure,"$19,478,106 ",2005,Walt Disney Studios Motion Pictures,8/1/2005,196.1,2.28,4.9,2.6
Valiant,Comedy,"$19,478,106 ",2005,Walt Disney Studios Motion Pictures,8/1/2005,196.1,2.28,4.9,2.6
Valiant,Animation,"$19,478,106 ",2005,Walt Disney Studios Motion Pictures,8/1/2005,196.1,2.28,4.9,2.6
Valkyrie,Drama,"$83,077,833 ",2008,United Artists,12/1/2008,211.398,2.64,7.3,6.2
Valkyrie,History,"$83,077,833 ",2008,United Artists,12/1/2008,211.398,2.64,7.3,6.2
Van Helsing,Action,"$120,177,084 ",2004,Universal Pictures,5/1/2004,188.2,1.53,5.6,5.1
Van Helsing,Fantasy,"$120,177,084 ",2004,Universal Pictures,5/1/2004,188.2,1.53,5.6,5.1
Van Helsing,Adventure,"$120,177,084 ",2004,Universal Pictures,5/1/2004,188.2,1.53,5.6,5.1
Van Wilder,Comedy,"$21,305,259 ",2002,Artisan Entertainment,4/1/2002,179.3,1.16,5.9,5.5
Van Wilder,Romance,"$21,305,259 ",2002,Artisan Entertainment,4/1/2002,179.3,1.16,5.9,5.5
Vanilla Sky,Fantasy,"$100,618,344 ",2001,Paramount Pictures,12/1/2001,177.4,1.12,5.7,3.8
Vanilla Sky,Mystery,"$100,618,344 ",2001,Paramount Pictures,12/1/2001,177.4,1.12,5.7,3.8
Vanity Fair,Drama,"$16,136,476 ",2004,Focus Features,9/1/2004,189.8,1.67,5.4,4.4
Vantage Point,Action,"$72,266,306 ",2008,Sony Pictures Entertainment (SPE),2/1/2008,212.687,3.34,4.9,3.6
Vantage Point,Crime,"$72,266,306 ",2008,Sony Pictures Entertainment (SPE),2/1/2008,212.687,3.34,4.9,3.6
Vicky Cristina Barcelona,Comedy,"$23,216,709 ",2008,-,8/1/2008,218.69,4.22,6.1,3.5
Vicky Cristina Barcelona,Drama,"$23,216,709 ",2008,-,8/1/2008,218.69,4.22,6.1,3.5
View from the Top,Comedy,"$15,614,000 ",2003,Miramax,3/1/2003,183.9,1.77,5.9,5
View from the Top,Romance,"$15,614,000 ",2003,Miramax,3/1/2003,183.9,1.77,5.9,5
Volver,Comedy,"$12,899,867 ",2007,Sony Pictures Classics,11/1/2007,210.834,3.17,4.7,2.8
Volver,Drama,"$12,899,867 ",2007,Sony Pictures Classics,11/1/2007,210.834,3.17,4.7,2.8
W.,Biography,"$25,534,493 ",2008,Lionsgate,10/1/2008,216.995,3.54,6.5,5.2
W.,Drama,"$25,534,493 ",2008,Lionsgate,10/1/2008,216.995,3.54,6.5,5.2
W.,Comedy,"$25,534,493 ",2008,Lionsgate,10/1/2008,216.995,3.54,6.5,5.2
Waist Deep,Action,"$21,344,312 ",2006,Rogue Pictures,6/1/2006,201.8,2.57,4.6,3.7
Waist Deep,Crime,"$21,344,312 ",2006,Rogue Pictures,6/1/2006,201.8,2.57,4.6,3.7
Waiting...,Comedy,"$16,124,543 ",2005,Lionsgate,10/1/2005,199.1,2.63,5,2.9
Waitress,Comedy,"$19,074,800 ",2007,Fox Searchlight Pictures,5/1/2007,206.755,2.57,4.4,3.6
Waitress,Drama,"$19,074,800 ",2007,Fox Searchlight Pictures,5/1/2007,206.755,2.57,4.4,3.6
Waking Life,Animation,"$2,901,447 ",2001,Fox Searchlight Pictures,10/1/2001,177.6,1.23,5.3,3.1
Waking Life,Drama,"$2,901,447 ",2001,Fox Searchlight Pictures,10/1/2001,177.6,1.23,5.3,3.1
Walk Hard: The Dewey Cox Story,Comedy,"$18,317,151 ",2007,Sony Pictures Entertainment (SPE),12/1/2007,211.445,3.25,5,3.2
Walk Hard: The Dewey Cox Story,Music,"$18,317,151 ",2007,Sony Pictures Entertainment (SPE),12/1/2007,211.445,3.25,5,3.2
Walk the Line,Biography,"$119,519,402 ",2005,Twentieth Century Fox,11/1/2005,198.1,2.46,5,3.2
Walk the Line,Drama,"$119,519,402 ",2005,Twentieth Century Fox,11/1/2005,198.1,2.46,5,3.2
Walking Tall,Action,"$46,437,717 ",2004,Metro-Goldwyn-Mayer (MGM),4/1/2004,187.4,1.52,5.6,5.1
Walking Tall,Crime,"$46,437,717 ",2004,Metro-Goldwyn-Mayer (MGM),4/1/2004,187.4,1.52,5.6,5.1
Wallace & Gromit: The Curse of the Were-Rabbit,Adventure,"$56,110,897 ",2005,DreamWorks Distribution,10/1/2005,199.1,2.63,5,2.9
Wallace & Gromit: The Curse of the Were-Rabbit,Comedy,"$56,110,897 ",2005,DreamWorks Distribution,10/1/2005,199.1,2.63,5,2.9
Wallace & Gromit: The Curse of the Were-Rabbit,Animation,"$56,110,897 ",2005,DreamWorks Distribution,10/1/2005,199.1,2.63,5,2.9
Wanted,Crime,"$134,508,551 ",2008,Universal Pictures,6/1/2008,217.463,4.59,5.6,5.1
Wanted,Drama,"$134,508,551 ",2008,Universal Pictures,6/1/2008,217.463,4.59,5.6,5.1
War,Action,"$22,486,409 ",2007,Lionsgate,8/1/2007,207.667,2.63,4.6,3.1
War,Drama,"$22,486,409 ",2007,Lionsgate,8/1/2007,207.667,2.63,4.6,3.1
War of the Worlds,Action,"$234,280,354 ",2005,Paramount Pictures,6/1/2005,193.7,2.06,5,2.6
War of the Worlds,Sci-Fi,"$234,280,354 ",2005,Paramount Pictures,6/1/2005,193.7,2.06,5,2.6
War of the Worlds,Adventure,"$234,280,354 ",2005,Paramount Pictures,6/1/2005,193.7,2.06,5,2.6
Watchmen,Action,"$107,509,799 ",2009,Warner Bros.,3/1/2009,212.495,2.32,8.7,5.9
Watchmen,Drama,"$107,509,799 ",2009,Warner Bros.,3/1/2009,212.495,2.32,8.7,5.9
We Are Marshall,Drama,"$43,545,364 ",2006,Warner Bros.,12/1/2006,203.1,2.46,4.4,3.5
We Are Marshall,Sport,"$43,545,364 ",2006,Warner Bros.,12/1/2006,203.1,2.46,4.4,3.5
We Own the Night,Action,"$28,563,179 ",2007,Sony Pictures Entertainment (SPE),10/1/2007,209.19,2.81,4.7,3
We Own the Night,Crime,"$28,563,179 ",2007,Sony Pictures Entertainment (SPE),10/1/2007,209.19,2.81,4.7,3
We Were Soldiers,Action,"$78,122,718 ",2002,Paramount Pictures,3/1/2002,178.5,1.12,5.7,5.6
We Were Soldiers,Drama,"$78,122,718 ",2002,Paramount Pictures,3/1/2002,178.5,1.12,5.7,5.6
Wedding Crashers,Comedy,"$209,255,921 ",2005,New Line Cinema,7/1/2005,194.9,2.17,5,2.1
Wedding Crashers,Romance,"$209,255,921 ",2005,New Line Cinema,7/1/2005,194.9,2.17,5,2.1
"Welcome Home, Roscoe Jenkins",Comedy,"$42,436,517 ",2008,Universal Pictures,2/1/2008,212.687,3.34,4.9,3.6
"Welcome Home, Roscoe Jenkins",Romance,"$42,436,517 ",2008,Universal Pictures,2/1/2008,212.687,3.34,4.9,3.6
Welcome to Mooseport,Comedy,"$14,470,947 ",2004,Twentieth Century Fox,2/1/2004,186.7,1.56,5.6,4.9
Welcome to Mooseport,Romance,"$14,470,947 ",2004,Twentieth Century Fox,2/1/2004,186.7,1.56,5.6,4.9
Whale Rider,Drama,"$20,779,666 ",2003,Newmarket Films,6/1/2003,183.1,1.31,6.3,5.3
Whale Rider,Family,"$20,779,666 ",2003,Newmarket Films,6/1/2003,183.1,1.31,6.3,5.3
What a Girl Wants,Comedy,"$36,105,433 ",2003,Warner Bros.,4/1/2003,183.2,1.49,6,5.1
What a Girl Wants,Drama,"$36,105,433 ",2003,Warner Bros.,4/1/2003,183.2,1.49,6,5.1
What Happens in Vegas,Comedy,"$80,277,646 ",2008,Twentieth Century Fox,5/1/2008,215.208,4.19,5.4,7.3
What Happens in Vegas,Short,"$80,277,646 ",2008,Twentieth Century Fox,5/1/2008,215.208,4.19,5.4,7.3
What the #$*! Do We (K)now!?,Comedy,"$10,942,306 ",2004,-,2/1/2004,186.7,1.56,5.6,4.9
What the #$*! Do We (K)now!?,Documentary,"$10,942,306 ",2004,-,2/1/2004,186.7,1.56,5.6,4.9
What Women Want,Documentary,"$182,811,707 ",2001,Paramount Pictures,12/1/2001,177.4,1.12,5.7,3.8
Whatever Works,Comedy,"$5,306,706 ",2009,Sony Pictures Classics,6/1/2009,214.79,2.45,9.5,6.2
Whatever Works,Romance,"$5,306,706 ",2009,Sony Pictures Classics,6/1/2009,214.79,2.45,9.5,6.2
What's the Worst That Could Happen?,Comedy,"$32,269,834 ",2001,Metro-Goldwyn-Mayer (MGM),6/1/2001,177.7,1.32,4.5,4.4
What's the Worst That Could Happen?,Crime,"$32,269,834 ",2001,Metro-Goldwyn-Mayer (MGM),6/1/2001,177.7,1.32,4.5,4.4
When a Stranger Calls,Horror,"$47,860,214 ",2006,Screen Gems,2/1/2006,199.4,2.42,4.8,3.9
When a Stranger Calls,Thriller,"$47,860,214 ",2006,Screen Gems,2/1/2006,199.4,2.42,4.8,3.9
Where the Wild Things Are,Adventure,"$77,233,467 ",2009,Warner Bros.,10/1/2009,216.509,2.6,10,5.2
Where the Wild Things Are,Drama,"$77,233,467 ",2009,Warner Bros.,10/1/2009,216.509,2.6,10,5.2
Whip It,Drama,"$13,043,363 ",2009,Fox Searchlight Pictures,10/1/2009,216.509,2.6,10,5.2
Whip It,Sport,"$13,043,363 ",2009,Fox Searchlight Pictures,10/1/2009,216.509,2.6,10,5.2
White Chicks,Comedy,"$70,831,760 ",2004,Sony Pictures Entertainment (SPE),6/1/2004,188.9,1.54,5.6,5.6
White Chicks,Crime,"$70,831,760 ",2004,Sony Pictures Entertainment (SPE),6/1/2004,188.9,1.54,5.6,5.6
White Noise,Drama,"$56,386,759 ",2005,Universal Pictures,1/1/2005,191.6,1.86,5.3,3.2
White Noise,Horror,"$56,386,759 ",2005,Universal Pictures,1/1/2005,191.6,1.86,5.3,3.2
White Oleander,Drama,"$16,357,770 ",2002,Warner Bros.,10/1/2002,181.2,1.2,5.7,5.8
Whiteout,Action,"$10,275,638 ",2009,Warner Bros.,9/1/2009,215.861,2.55,9.8,5.6
Whiteout,Crime,"$10,275,638 ",2009,Warner Bros.,9/1/2009,215.861,2.55,9.8,5.6
Who's Your Caddy?,Comedy,"$5,713,425 ",2007,-,7/1/2007,207.603,2.62,4.7,3.4
Who's Your Caddy?,Sport,"$5,713,425 ",2007,-,7/1/2007,207.603,2.62,4.7,3.4
Wicker Park,Drama,"$13,001,257 ",2004,Metro-Goldwyn-Mayer (MGM),9/1/2004,189.8,1.67,5.4,4.4
Wicker Park,Mystery,"$13,001,257 ",2004,Metro-Goldwyn-Mayer (MGM),9/1/2004,189.8,1.67,5.4,4.4
Wild Hogs,Action,"$168,273,550 ",2007,Walt Disney Studios Motion Pictures,3/1/2007,205.288,2.51,4.4,3.9
Wild Hogs,Comedy,"$168,273,550 ",2007,Walt Disney Studios Motion Pictures,3/1/2007,205.288,2.51,4.4,3.9
Wild Hogs,Adventure,"$168,273,550 ",2007,Walt Disney Studios Motion Pictures,3/1/2007,205.288,2.51,4.4,3.9
Willard,Drama,"$6,886,089 ",2003,New Line Cinema,3/1/2003,183.9,1.77,5.9,5
Willard,Horror,"$6,886,089 ",2003,New Line Cinema,3/1/2003,183.9,1.77,5.9,5
Wimbledon,Comedy,"$17,001,133 ",2004,Universal Pictures,9/1/2004,189.8,1.67,5.4,4.4
Wimbledon,Romance,"$17,001,133 ",2004,Universal Pictures,9/1/2004,189.8,1.67,5.4,4.4
Win a Date with Tad Hamilton!,Comedy,"$17,071,962 ",2004,DreamWorks Distribution,1/1/2004,186.3,1.51,5.7,4.9
Win a Date with Tad Hamilton!,Romance,"$17,071,962 ",2004,DreamWorks Distribution,1/1/2004,186.3,1.51,5.7,4.9
Windtalkers,Action,"$40,914,068 ",2002,Metro-Goldwyn-Mayer (MGM),6/1/2002,179.6,1.14,5.8,6.2
Windtalkers,Drama,"$40,914,068 ",2002,Metro-Goldwyn-Mayer (MGM),6/1/2002,179.6,1.14,5.8,6.2
Winged Migration,Documentary,"$10,764,402 ",2003,Sony Pictures Classics,4/1/2003,183.2,1.49,6,5.1
Without a Paddle,Adventure,"$58,169,327 ",2004,Paramount Pictures,8/1/2004,189.2,1.61,5.4,5
Without a Paddle,Mystery,"$58,169,327 ",2004,Paramount Pictures,8/1/2004,189.2,1.61,5.4,5
Without a Paddle,Comedy,"$58,169,327 ",2004,Paramount Pictures,8/1/2004,189.2,1.61,5.4,5
Witless Protection,Comedy,"$4,161,625 ",2008,Lionsgate,2/1/2008,212.687,3.34,4.9,3.6
Witless Protection,Crime,"$4,161,625 ",2008,Lionsgate,2/1/2008,212.687,3.34,4.9,3.6
Wolf Creek,Horror,"$16,188,180 ",2005,-,12/1/2005,198.1,2.41,4.9,3.1
Wolf Creek,Thriller,"$16,188,180 ",2005,-,12/1/2005,198.1,2.41,4.9,3.1
Woman Thou Art Loosed,Drama,"$6,879,730 ",2004,Magnolia Pictures,10/1/2004,190.8,1.88,5.5,4.3
World Trade Center,Drama,"$70,278,893 ",2006,Paramount Pictures,8/1/2006,203.8,2.65,4.7,3.3
World Trade Center,History,"$70,278,893 ",2006,Paramount Pictures,8/1/2006,203.8,2.65,4.7,3.3
Wrong Turn,Horror,"$15,418,790 ",2003,Twentieth Century Fox,5/1/2003,182.9,1.37,6.1,5.5
Wrong Turn,Thriller,"$15,418,790 ",2003,Twentieth Century Fox,5/1/2003,182.9,1.37,6.1,5.5
